# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                 9545   7.80584585E-06   7.77233867E-03   3.50903360E-03   9.64720216E-03   2.17130198E-01   1.42902543E-01
BEEF                 9546   7.95414314E-06   7.43976708E-03   3.55011459E-03   9.64720216E-03   2.31704243E-01   1.47350797E-01
BEEF                 9547   7.94924869E-06   7.39182781E-03   3.58277241E-03   9.64720216E-03   2.38776769E-01   1.49335072E-01
BEEF                 9548   7.94207189E-06   7.73649845E-03   3.56458204E-03   9.64720216E-03   2.33478117E-01   1.46771488E-01
BEEF                 9549   7.89189317E-06   7.60690196E-03   3.52183817E-03   9.64720216E-03   2.24420974E-01   1.43339362E-01
BEEF                 9550   7.89060133E-06   6.97968654E-03   3.41748843E-03   9.64720216E-03   2.07283382E-01   1.36792763E-01
BEEF                 9551   7.80647671E-06   6.74623028E-03   3.31802537E-03   9.64720216E-03   1.92434670E-01   1.30872932E-01
BEEF                 9552   7.76953927E-06   6.53828352E-03   3.22789762E-03   9.64720216E-03   1.78144026E-01   1.24440448E-01
BEEF                 9553   7.80765529E-06   6.41573298E-03   3.17405988E-03   9.64720216E-03   1.71518923E-01   1.22123716E-01
BEEF                 9554   7.72446801E-06   6.15136894E-03   3.10807228E-03   9.64720216E-03   1.70364753E-01   1.21546984E-01
BEEF                 9555   7.68384303E-06   5.80378498E-03   3.03031830E-03   9.64720216E-03   1.69862459E-01   1.20817710E-01
BEEF                 9556   7.66394478E-06   5.52289846E-03   2.95452056E-03   9.64720216E-03   1.66460924E-01   1.17664095E-01
BEEF                 9557   7.58460766E-06   5.94257980E-03   2.91320608E-03   9.64720216E-03   1.59662545E-01   1.13175459E-01
BEEF                 9558   7.56939461E-06   6.59806684E-03   2.92665700E-03   9.64720216E-03   1.50849853E-01   1.08680468E-01
BEEF                 9559   7.61107110E-06   7.53952773E-03   3.01603491E-03   9.64720216E-03   1.44060353E-01   1.07090343E-01
BEEF                 9560   7.63396468E-06   8.59939533E-03   3.13389105E-03   9.64720216E-03   1.40929471E-01   1.07638785E-01
BEEF                 9561   7.70097278E-06   9.37856037E-03   3.26217350E-03   9.64720216E-03   1.43338060E-01   1.09698982E-01
BEEF                 9562   7.68364866E-06   9.57739243E-03   3.32765286E-03   9.64720216E-03   1.44202973E-01   1.10489628E-01
BEEF                 9563   7.64588150E-06   9.23722645E-03   3.33092414E-03   9.64720216E-03   1.41783240E-01   1.09633685E-01
BEEF                 9564   7.53117342E-06   8.46411625E-03   3.28192414E-03   9.64720216E-03   1.37416805E-01   1.08114260E-01
BEEF                 9565   7.48388448E-06   7.53641844E-03   3.20985440E-03   9.64720216E-03   1.36589761E-01   1.07094349E-01
BEEF                 9566   7.40797607E-06   6.72375058E-03   3.14727148E-03   9.64720216E-03   1.41740176E-01   1.08122757E-01
BEEF                 9567   7.48184195E-06   6.26615949E-03   3.11183870E-03   9.64720216E-03   1.50264998E-01   1.11891416E-01
BEEF                 9568   7.43830924E-06   5.93492342E-03   3.09053836E-03   9.64720216E-03   1.60050197E-01   1.17263014E-01
BEEF                 9569   7.53626009E-06   5.87414428E-03   3.07835417E-03   9.64720216E-03   1.69349014E-01   1.22370468E-01
BEEF                 9570   7.59385197E-06   6.12944747E-03   3.09362464E-03   9.64720216E-03   1.77379048E-01   1.27769764E-01
BEEF                 9571   7.66064694E-06   6.25379180E-03   3.10791006E-03   9.64720216E-03   1.84401675E-01   1.31813449E-01
BEEF                 9572   7.55459983E-06   6.18325167E-03   3.10193410E-03   9.64720216E-03   1.87010318E-01   1.31397777E-01
BEEF                 9573   7.56748328E-06   6.42494900E-03   3.10822879E-03   9.64720216E-03   1.88627881E-01   1.29225723E-01
BEEF                 9574   7.55300926E-06   7.00432284E-03   3.11983644E-03   9.64720216E-03   1.89163254E-01   1.26537496E-01
BEEF                 9575   7.47953267E-06   7.51593083E-03   3.13145493E-03   9.64720216E-03   1.90538857E-01   1.23468910E-01
BEEF                 9576   7.51318285E-06   7.90724288E-03   3.14800385E-03   9.64720216E-03   1.91472896E-01   1.22214837E-01
BEEF                 9577   7.53254686E-06   8.01185654E-03   3.14744179E-03   9.64720216E-03   1.94862314E-01   1.24257512E-01
BEEF                 9578   7.58236658E-06   7.77834971E-03   3.10007490E-03   9.64720216E-03   1.93571131E-01   1.25954950E-01
BEEF                 9579   7.49681859E-06   7.24778858E-03   3.01984066E-03   9.64720216E-03   1.88182015E-01   1.26090791E-01
BEEF                 9580   7.55897962E-06   6.62047192E-03   2.94531119E-03   9.64720216E-03   1.79151101E-01   1.24867184E-01
BEEF                 9581   7.41109402E-06   6.05789387E-03   2.86168265E-03   9.64720216E-03   1.63272545E-01   1.18848727E-01
BEEF                 9582   7.46372265E-06   5.96614573E-03   2.78167087E-03   9.64720216E-03   1.47835304E-01   1.12138005E-01
BEEF                 9583   7.33261052E-06   5.64511597E-03   2.67981816E-03   9.64720216E-03   1.33676908E-01   1.04116244E-01
BEEF                 9584   7.33640663E-06   5.34916060E-03   2.58316732E-03   9.64720216E-03   1.30280202E-01   9.89829795E-02
BEEF                 9585   7.33123692E-06   5.10942699E-03   2.51498368E-03   9.64720216E-03   1.31723976E-01   9.78259971E-02
BEEF                 9586   7.36238762E-06   4.84828410E-03   2.47965474E-03   9.64720216E-03   1.35183234E-01   9.95493649E-02
BEEF                 9587   7.38367360E-06   4.94733460E-03   2.48993846E-03   9.64720216E-03   1.38576204E-01   1.02924493E-01
BEEF                 9588   7.43400819E-06   5.38885326E-03   2.52946574E-03   9.64720216E-03   1.41257294E-01   1.06027611E-01
BEEF                 9589   7.51403414E-06   5.78884608E-03   2.60101667E-03   9.64720216E-03   1.46169357E-01   1.10317004E-01
BEEF                 9590   7.51681439E-06   6.07269261E-03   2.69278645E-03   9.64720216E-03   1.52190762E-01   1.15382380E-01
BEEF                 9591   7.55768331E-06   6.15575321E-03   2.77068983E-03   9.64720216E-03   1.59054382E-01   1.19561524E-01
BEEF                 9592   7.56535409E-06   6.10309606E-03   2.83793789E-03   9.64720216E-03   1.68371960E-01   1.24382931E-01
BEEF                 9593   7.62964722E-06   5.93752774E-03   2.88050822E-03   9.64720216E-03   1.79149427E-01   1.29047590E-01
BEEF                 9594   7.73767679E-06   5.98124639E-03   2.90345052E-03   9.64720216E-03   1.89683414E-01   1.33678167E-01
BEEF                 9595   7.73237418E-06   6.16287935E-03   2.90219657E-03   9.64720216E-03   1.97997991E-01   1.36642976E-01
BEEF                 9596   7.76671631E-06   6.18449519E-03   2.85652974E-03   9.64720216E-03   2.01008425E-01   1.36142750E-01
BEEF                 9597   7.69625196E-06   6.02339262E-03   2.78178580E-03   9.64720216E-03   2.00994819E-01   1.33773368E-01
BEEF                 9598   7.62913746E-06   6.01899793E-03   2.69534109E-03   9.64720216E-03   1.96894238E-01   1.29496383E-01
BEEF                 9599   7.59059995E-06   5.84436215E-03   2.58885608E-03   9.64720216E-03   1.88731473E-01   1.23795998E-01
BEEF                 9600   7.41838784E-06   5.44838731E-03   2.46077435E-03   9.64720216E-03   1.80310888E-01   1.18211663E-01
BEEF                 9601   7.29047179E-06   4.96888058E-03   2.33350479E-03   9.64720216E-03   1.71286222E-01   1.13189701E-01
BEEF                 9602   7.25796929E-06   4.50948315E-03   2.22863119E-03   9.64720216E-03   1.64286373E-01   1.09970396E-01
BEEF                 9603   7.29066436E-06   4.24856113E-03   2.16378193E-03   9.64720216E-03   1.59395767E-01   1.08063450E-01
BEEF                 9604   7.21559604E-06   4.33769959E-03   2.14741173E-03   9.64720216E-03   1.53863988E-01   1.05427459E-01
BEEF                 9605   7.22548190E-06   4.44199880E-03   2.20280666E-03   9.64720216E-03   1.47984357E-01   1.03102940E-01
BEEF                 9606   7.18579226E-06   4.81628568E-03   2.31969815E-03   9.64720216E-03   1.42728804E-01   1.01706871E-01
BEEF                 9607   7.23564907E-06   5.24244733E-03   2.46736339E-03   9.64720216E-03   1.39371826E-01   1.02116377E-01
BEEF                 9608   7.25292232E-06   5.57023446E-03   2.62370588E-03   9.64720216E-03   1.38057999E-01   1.04146815E-01
BEEF                 9609   7.34885915E-06   5.76392644E-03   2.77488714E-03   9.64720216E-03   1.39069724E-01   1.07451283E-01
BEEF                 9610   7.48793055E-06   6.36109976E-03   2.91781985E-03   9.64720216E-03   1.41554192E-01   1.11126036E-01
BEEF                 9611   7.55160752E-06   6.87234677E-03   3.03393375E-03   9.64720216E-03   1.45811993E-01   1.14102784E-01
BEEF                 9612   7.66790056E-06   7.17734241E-03   3.11550814E-03   9.64720216E-03   1.47669180E-01   1.15686695E-01
BEEF                 9613   7.61190389E-06   7.29164303E-03   3.15989716E-03   9.64720216E-03   1.46711173E-01   1.15573886E-01
BEEF                 9614   7.63986109E-06   7.15257276E-03   3.14866721E-03   9.64720216E-03   1.42570760E-01   1.13463687E-01
BEEF                 9615   7.56745709E-06   6.79701655E-03   3.08646627E-03   9.64720216E-03   1.37231082E-01   1.09859749E-01
BEEF                 9616   7.50679468E-06   6.32150241E-03   2.99842907E-03   9.64720216E-03   1.35517701E-01   1.06697464E-01
BEEF                 9617   7.52160792E-06   6.10509117E-03   2.89573768E-03   9.64720216E-03   1.34578683E-01   1.04045969E-01
BEEF                 9618   7.44979360E-06   5.87134472E-03   2.80477120E-03   9.64720216E-03   1.36125744E-01   1.03059837E-01
BEEF                 9619   7.40810156E-06   5.68379818E-03   2.73651663E-03   9.64720216E-03   1.37308070E-01   1.03020480E-01
BEEF                 9620   7.45743460E-06   5.55883869E-03   2.69095755E-03   9.64720216E-03   1.39147126E-01   1.04039408E-01
BEEF                 9621   7.44743804E-06   5.50934274E-03   2.67974793E-03   9.64720216E-03   1.42174030E-01   1.06594335E-01
BEEF                 9622   7.43106803E-06   5.41864218E-03   2.67109446E-03   9.64720216E-03   1.45735200E-01   1.08242640E-01
BEEF                 9623   7.40927757E-06   5.23735914E-03   2.64845975E-03   9.64720216E-03   1.48409047E-01   1.07879679E-01
BEEF                 9624   7.42622275E-06   5.12460566E-03   2.62517527E-03   9.64720216E-03   1.50302729E-01   1.07265066E-01
BEEF                 9625   7.41613688E-06   5.21322343E-03   2.59773833E-03   9.64720216E-03   1.49656089E-01   1.05629927E-01
BEEF                 9626   7.31710025E-06   5.40394142E-03   2.57789351E-03   9.64720216E-03   1.48004653E-01   1.03674987E-01
BEEF                 9627   7.30216486E-06   5.68991610E-03   2.57005414E-03   9.64720216E-03   1.43395146E-01   1.00911110E-01
BEEF                 9628   7.27506459E-06   5.94576236E-03   2.56233623E-03   9.64720216E-03   1.36661210E-01   9.73499900E-02
BEEF                 9629   7.28259194E-06   6.13633449E-03   2.56903824E-03   9.64720216E-03   1.29717670E-01   9.42605108E-02
BEEF                 9630   7.20998423E-06   6.14308732E-03   2.59026667E-03   9.64720216E-03   1.20456945E-01   9.08191839E-02
BEEF                 9631   7.33038116E-06   5.97825204E-03   2.63851152E-03   9.64720216E-03   1.10777208E-01   8.83733802E-02
BEEF                 9632   7.29301697E-06   5.69373962E-03   2.70121933E-03   9.64720216E-03   1.07263111E-01   8.84717602E-02
BEEF                 9633   7.36099003E-06   5.79199637E-03   2.78221028E-03   9.64720216E-03   1.10133085E-01   9.19328800E-02
BEEF                 9634   7.38785664E-06   6.21621670E-03   2.87753343E-03   9.64720216E-03   1.15414935E-01   9.76306679E-02
BEEF                 9635   7.45892765E-06   6.44693908E-03   2.94797862E-03   9.64720216E-03   1.19672009E-01   1.02641867E-01
BEEF                 9636   7.46292133E-06   6.43615698E-03   2.98389549E-03   9.64720216E-03   1.23259692E-01   1.06584521E-01
BEEF                 9637   7.44846608E-06   6.09643745E-03   2.93367499E-03   9.64720216E-03   1.21630368E-01   1.05623262E-01
BEEF                 9638   7.28601019E-06   5.59883890E-03   2.84063394E-03   9.64720216E-03   1.18107427E-01   1.02375007E-01
BEEF                 9639   7.26095829E-06   5.52186101E-03   2.72551311E-03   9.64720216E-03   1.18892017E-01   9.91839131E-02
BEEF                 9640   7.23211975E-06   5.39549374E-03   2.62696247E-03   9.64720216E-03   1.21300881E-01   9.78152460E-02
BEEF                 9641   7.27605277E-06   5.26176451E-03   2.55507271E-03   9.64720216E-03   1.23703174E-01   9.75575411E-02
BEEF                 9642   7.30480547E-06   5.07222680E-03   2.52652668E-03   9.64720216E-03   1.26282940E-01   9.82848772E-02
BEEF                 9643   7.32407956E-06   5.04285546E-03   2.53286847E-03   9.64720216E-03   1.29315652E-01   9.94246804E-02
BEEF                 9644   7.34652347E-06   5.14352764E-03   2.57275835E-03   9.64720216E-03   1.35797442E-01   1.01474017E-01
BEEF                 9645   7.45084257E-06   5.18023899E-03   2.63215933E-03   9.64720216E-03   1.43006315E-01   1.04683069E-01
BEEF                 9646   7.55361739E-06   5.32604661E-03   2.66744818E-03   9.64720216E-03   1.46180772E-01   1.06840765E-01
BEEF                 9647   7.55987447E-06   5.50791583E-03   2.71961299E-03   9.64720216E-03   1.49889615E-01   1.10254782E-01
BEEF                 9648   7.54175979E-06   5.53596091E-03   2.74239162E-03   9.64720216E-03   1.47655960E-01   1.10945821E-01
BEEF                 9649   7.54980451E-06   5.78358800E-03   2.77037887E-03   9.64720216E-03   1.42788743E-01   1.10396241E-01
BEEF                 9650   7.53039842E-06   5.99875742E-03   2.77607942E-03   9.64720216E-03   1.34168414E-01   1.07510859E-01
BEEF                 9651   7.47391909E-06   6.08788691E-03   2.78161122E-03   9.64720216E-03   1.29644542E-01   1.05768644E-01
BEEF                 9652   7.44791736E-06   5.99085317E-03   2.75768730E-03   9.64720216E-03   1.23473915E-01   1.02963179E-01
BEEF                 9653   7.46623793E-06   5.71169493E-03   2.69424235E-03   9.64720216E-03   1.15752504E-01   9.84702609E-02
BEEF                 9654   7.44315282E-06   5.43960799E-03   2.65955700E-03   9.64720216E-03   1.12560584E-01   9.59178664E-02
BEEF                 9655   7.38905676E-06   5.16726975E-03   2.64139307E-03   9.64720216E-03   1.10720684E-01   9.41687562E-02
BEEF                 9656   7.40591512E-06   5.09104636E-03   2.63716555E-03   9.64720216E-03   1.10326338E-01   9.27288790E-02
BEEF                 9657   7.38209859E-06   5.87944654E-03   2.68517379E-03   9.64720216E-03   1.12886636E-01   9.33757027E-02
BEEF                 9658   7.40605953E-06   6.95653874E-03   2.79253732E-03   9.64720216E-03   1.16775732E-01   9.59525529E-02
BEEF                 9659   7.41626045E-06   8.02935715E-03   2.91867972E-03   9.64720216E-03   1.21293336E-01   9.95656546E-02
BEEF                 9660   7.44561155E-06   8.78967972E-03   3.02257590E-03   9.64720216E-03   1.26844042E-01   1.03386664E-01
BEEF                 9661   7.40067349E-06   8.94315807E-03   3.04736174E-03   9.64720216E-03   1.32168448E-01   1.06192371E-01
BEEF                 9662   7.34098185E-06   8.56700690E-03   2.98860735E-03   9.64720216E-03   1.35136397E-01   1.07403951E-01
BEEF                 9663   7.33673034E-06   7.70479975E-03   2.85769058E-03   9.64720216E-03   1.35702188E-01   1.07474589E-01
BEEF                 9664   7.20318664E-06   6.57661815E-03   2.69331916E-03   9.64720216E-03   1.37115832E-01   1.06413862E-01
BEEF                 9665   7.21123236E-06   5.51217670E-03   2.54380864E-03   9.64720216E-03   1.37092195E-01   1.04859411E-01
BEEF                 9666   7.18722063E-06   4.67586152E-03   2.41996998E-03   9.64720216E-03   1.36247305E-01   1.03318342E-01
BEEF                 9667   7.16945510E-06   4.36068683E-03   2.34121869E-03   9.64720216E-03   1.37490804E-01   1.03879418E-01
BEEF                 9668   7.17616957E-06   4.33878650E-03   2.29516245E-03   9.64720216E-03   1.40307438E-01   1.05408894E-01
BEEF                 9669   7.21445065E-06   4.32881543E-03   2.27771231E-03   9.64720216E-03   1.45446547E-01   1.08193251E-01
BEEF                 9670   7.24581829E-06   4.40932576E-03   2.29601418E-03   9.64720216E-03   1.54058400E-01   1.11596947E-01
BEEF                 9671   7.29598693E-06   4.50489155E-03   2.35857491E-03   9.64720216E-03   1.62145201E-01   1.15100949E-01
BEEF                 9672   7.43587373E-06   4.73247153E-03   2.45374163E-03   9.64720216E-03   1.68180260E-01   1.16998220E-01
BEEF                 9673   7.48578111E-06   5.00806795E-03   2.58751613E-03   9.64720216E-03   1.73855113E-01   1.19244480E-01
BEEF                 9674   7.53364296E-06   5.56350941E-03   2.73211982E-03   9.64720216E-03   1.72974093E-01   1.19039116E-01
BEEF                 9675   7.60609098E-06   6.36590672E-03   2.88735563E-03   9.64720216E-03   1.73191098E-01   1.20246044E-01
BEEF                 9676   7.57039099E-06   6.95824200E-03   3.00765786E-03   9.64720216E-03   1.72861233E-01   1.21817886E-01
BEEF                 9677   7.55037733E-06   7.18820610E-03   3.05695009E-03   9.64720216E-03   1.71972107E-01   1.22780794E-01
BEEF                 9678   7.57912076E-06   6.99662631E-03   3.03441670E-03   9.64720216E-03   1.70083254E-01   1.22813574E-01
BEEF                 9679   7.56341907E-06   6.43040919E-03   2.95599621E-03   9.64720216E-03   1.66012034E-01   1.21512331E-01
BEEF                 9680   7.53050895E-06   6.17463740E-03   2.86385682E-03   9.64720216E-03   1.57014790E-01   1.18415001E-01
